,Factor1
TCGA-27-1830-01,-0.21832312166835302
TCGA-R6-A6Y2-01,-0.36028437992159584
TCGA-X4-A8KQ-01,-1.892319009957094
TCGA-QH-A6XC-01,-1.7718734790712105
TCGA-52-7811-01,3.552742430747995
TCGA-69-7978-01,11.55873235450663
TCGA-50-5930-01,16.82218908993177
TCGA-CV-7252-01,0.440303713235332
TCGA-WB-A815-01,-2.92095521118515
TCGA-D8-A1Y3-01,-2.613661598699193
TCGA-CQ-7063-01,1.368540275008337
TCGA-EK-A2PG-01,4.358064506649732
TCGA-QQ-A5V9-01,-1.2217658883640037
TCGA-06-2559-01,-1.4210216230942714
TCGA-BJ-A0YZ-01,-2.946512378173021
TCGA-S9-A6WN-01,-0.6360774358670834
TCGA-93-8067-01,6.609850760543123
TCGA-06-0139-01,-3.4561709218932606
TCGA-E3-A3E1-01,-2.129165451664274
TCGA-CV-7101-01,1.4746870045017997
TCGA-AG-3592-01,5.354894853451915
TCGA-FU-A3YQ-01,-2.0256668312525226
TCGA-AX-A3G7-01,-2.257008919112
TCGA-BA-A4IG-01,-0.718208578263327
TCGA-FV-A2QR-01,-1.443555327582347
TCGA-D8-A73W-01,-1.609945016466792
TCGA-DB-A64L-01,-1.3995975816835742
TCGA-G5-6641-01,-0.4716039332132428
TCGA-E9-A245-01,-2.8488999389903427
TCGA-J4-A83J-01,-1.9918735386723425
TCGA-TM-A84I-01,-2.037230984849375
TCGA-CR-7377-01,-1.1528550413366532
TCGA-EY-A1GO-01,2.3416301670929855
TCGA-34-2596-01,2.68516345348992
TCGA-B6-A0X0-01,-2.8226446500382956
TCGA-DK-A3IT-01,2.204746663830451
TCGA-3P-A9WA-01,-1.7469750812584086
TCGA-A4-8515-01,-2.5323699440159717
TCGA-CR-6473-01,-0.4321534399336522
TCGA-EM-A2OV-01,-2.654311398072527
TCGA-M9-A5M8-01,-0.9509262784120162
TCGA-LK-A4O7-01,-3.093894683080699
TCGA-EI-6508-01,1.3228762846954927
TCGA-KC-A7FA-01,-1.6295804805911442
TCGA-FP-A8CX-01,0.04082857798254303
TCGA-EM-A1YC-01,-2.959870923566227
TCGA-2J-AAB1-01,-2.6312976763506315
TCGA-YL-A8SJ-01,-1.8549498401667197
TCGA-FY-A2QD-01,-3.4561709218932606
TCGA-EJ-A6RA-01,-2.9371460539803906
TCGA-EJ-5530-01,-1.0249190784787368
TCGA-XF-AAMR-01,-2.164020173258541
TCGA-PG-A914-01,0.3679003737093101
TCGA-WS-AB45-01,28.642609279266082
TCGA-QH-A6CZ-01,-2.5583315926016157
TCGA-BA-5556-01,-0.5603583375927856
TCGA-P4-A5E6-01,-3.082253180673981
TCGA-WY-A858-01,-1.5438486251449357
TCGA-VM-A8CB-01,-3.1649943347637555
TCGA-2Z-A9JS-01,-1.4212079201085643
TCGA-85-A5B5-01,7.0803736251494405
TCGA-CV-A6JE-01,-0.16973060569489554
TCGA-IB-7897-01,-3.4561709218932606
TCGA-Z4-A8JB-01,-2.659275129255925
TCGA-SI-A71P-01,-3.1233768204517096
TCGA-IG-A3YC-01,-2.8676278168025715
TCGA-CZ-4863-01,-1.534820599078161
TCGA-2G-AAFH-01,-1.8170883551099912
TCGA-E9-A1R0-01,-3.0955202312591927
TCGA-FK-A3SH-01,-3.012447386401737
TCGA-CM-6677-01,-0.8203636359332047
TCGA-VS-A959-01,1.793465023596426
TCGA-HQ-A5NE-01,4.134784488879359
TCGA-22-1011-01,-1.4207272960385988
TCGA-EK-A2R7-01,-0.7563953217715305
TCGA-ZC-AAAH-01,-3.299222287424232
TCGA-B6-A0RO-01,-2.3789372826391006
TCGA-E9-A1NA-01,-0.9890584576627427
TCGA-W2-A7H5-01,-3.173508896085222
TCGA-CQ-6220-01,0.5214778101298343
TCGA-CN-4729-01,0.45043186202999946
TCGA-BH-A0DZ-01,1.757849669778085
TCGA-QK-A8ZB-01,1.9618855809059979
TCGA-AD-6548-01,1.5210001128569788
TCGA-CN-5355-01,-0.06383886282345905
TCGA-OR-A5LJ-01,1.9786817452710095
TCGA-MH-A857-01,-3.0899757344602232
TCGA-AN-A0XP-01,-2.714693316305725
TCGA-ZH-A8Y2-01,-1.196768505057869
TCGA-EW-A6S9-01,-2.2982499555436045
TCGA-ZF-AA52-01,-0.3424972807820222
TCGA-E7-A541-01,7.834122268547942
TCGA-ED-A66X-01,-2.465049080803941
TCGA-QR-A6GZ-01,-3.4561709218932606
TCGA-2G-AAGS-01,-3.355989617252487
TCGA-27-2526-01,-1.002341393153848
TCGA-H7-A6C4-01,-2.1108755734348508
TCGA-AQ-A54O-01,-2.704132363126466
TCGA-CQ-6218-01,-0.7548376385012758
TCGA-FK-A3SD-01,-3.2697293376686374
TCGA-E8-A436-01,-2.980095642991895
TCGA-EJ-8470-01,-3.018740590356347
TCGA-S7-A7X2-01,-3.2042045239835084
TCGA-BB-A5HZ-01,-2.116164638764424
TCGA-UY-A8OB-01,3.709282162998433
TCGA-VM-A8CF-01,-2.4131571139894032
TCGA-HU-A4H4-01,9.380059312284052
TCGA-CN-4737-01,-0.6693412531426044
TCGA-OR-A5JM-01,-2.9573239695701727
TCGA-BR-6709-01,-0.42199626544064767
TCGA-BR-8058-01,-2.924822285688833
TCGA-06-5856-01,-2.604304763035055
TCGA-85-6798-01,5.599339950446414
TCGA-EM-A3AJ-01,-3.4561709218932606
TCGA-EJ-5510-01,-3.2581591455922676
TCGA-JW-A5VJ-01,-0.4267775335959676
TCGA-XF-AAN5-01,1.9808527704985002
TCGA-A5-A1OH-01,0.12102558619570387
TCGA-HT-7608-01,-3.0606798796297943
TCGA-E7-A97P-01,-0.8425234120292965
TCGA-RW-A7CZ-01,-3.4561709218932606
TCGA-BH-A0WA-01,-1.448533937868533
TCGA-EL-A3ZO-01,-1.6524244522733174
TCGA-DD-AACH-01,1.02328839314032
TCGA-D5-6926-01,1.0227798988560102
TCGA-C5-A7UH-01,2.1314942463703725
TCGA-2V-A95S-01,-0.5094644969239015
TCGA-WB-A81I-01,-3.260744468310318
TCGA-44-A479-01,7.042303636998012
TCGA-55-8087-01,-1.9294482101473955
TCGA-CE-A481-01,-3.223791104095672
TCGA-BH-AB28-01,-3.4561709218932606
TCGA-NA-A4QW-01,-1.9045194114486306
TCGA-86-6562-01,-2.0400749948915893
TCGA-05-4425-01,-1.3923089370774846
TCGA-E2-A15A-01,-0.6492841080676038
TCGA-RW-A67Y-01,-3.0842837999892216
TCGA-GC-A3RD-01,-1.54217160574299
TCGA-EM-A3O8-01,-3.3869082808926256
TCGA-EJ-5526-01,-2.621901590029556
TCGA-NK-A5D1-01,-1.9137621385618044
TCGA-CS-4938-01,-2.9007213677655805
TCGA-PK-A5HB-01,14.576140520827103
TCGA-DJ-A3UR-01,-3.009063159842258
TCGA-E9-A2JT-01,-2.812908692794924
TCGA-BG-A0MK-01,-1.720828935483838
TCGA-3B-A9HP-01,-1.455440386959062
TCGA-MP-A4SW-01,-0.7589270490395639
TCGA-L5-A4OG-01,5.161486492040808
TCGA-HZ-8317-01,-3.4561709218932606
TCGA-BJ-A4O8-01,-3.3869082808926256
TCGA-A4-7915-01,-2.5280856895638224
TCGA-90-A59Q-01,1.9816613730540245
TCGA-E7-A7XN-01,11.095800190508134
TCGA-QH-A6X5-01,-3.1848581827530835
TCGA-66-2783-01,4.926408344705863
TCGA-IF-A4AJ-01,-1.8217593822534106
TCGA-HC-7748-01,-3.0363825800516286
TCGA-E2-A1L6-01,-2.742312095043998
TCGA-DX-A8BH-01,-0.7625761419018083
TCGA-EY-A1GL-01,-3.0215239713035587
TCGA-CV-5443-01,-1.8118342982157236
TCGA-OR-A5JF-01,-2.308037993756315
TCGA-DU-8166-01,-2.001976740526458
TCGA-KC-A7FE-01,-3.4561709218932606
TCGA-55-8512-01,-1.482915444703908
TCGA-HT-8018-01,-2.9007213677655805
TCGA-CQ-6229-01,-2.9739029945768847
TCGA-ZB-A96K-01,-2.7926292137442372
TCGA-67-3770-01,4.786429410455465
TCGA-HE-A5NH-01,-2.538745477477892
TCGA-CR-6484-01,0.853953106820643
TCGA-DU-7292-01,-3.014315934514314
TCGA-SX-A7SN-01,-2.2732529363093934
TCGA-XE-AAOF-01,-3.031180062789385
TCGA-CN-6018-01,-1.6264379833440543
TCGA-AZ-4616-01,-1.2389291313546371
TCGA-D8-A73X-01,-2.2915053545638675
TCGA-GV-A3JX-01,3.530104953136856
TCGA-50-6592-01,2.968214786215175
TCGA-BJ-A28V-01,-2.9790725434393535
TCGA-MX-A663-01,0.07068312582971471
TCGA-S9-A6TU-01,-1.7969753737372298
TCGA-55-6975-01,0.43667326103881193
TCGA-B0-4818-01,-1.3404408821913387
TCGA-DB-A75P-01,-3.1065246574561596
TCGA-NC-A5HP-01,7.756488881781848
TCGA-EJ-A8FU-01,-3.0747951010849195
TCGA-S2-AA1A-01,-1.0133641666623938
TCGA-RW-A68B-01,-3.4561709218932606
TCGA-KO-8405-01,-3.4561709218932606
TCGA-55-8511-01,11.222332731135106
TCGA-06-5418-01,-2.4310896989848247
TCGA-FY-A3TY-01,-3.2277657912087423
TCGA-FG-6691-01,-2.9007213677655805
TCGA-A7-A2KD-01,-2.234335377305042
TCGA-BA-A6DI-01,-0.04149901593972687
TCGA-DD-A1EE-01,9.172691350852665
TCGA-77-A5GH-01,4.322410975088248
TCGA-KK-A8IF-01,-2.147720254933435
TCGA-4Z-AA83-01,-0.6322813722371291
TCGA-18-5592-01,6.169994822106668
TCGA-34-8454-01,10.717466023270347
TCGA-3E-AAAZ-01,-2.60784018889871
TCGA-BP-4163-01,-2.8245205091573875
TCGA-CV-6951-01,-0.7583988615537255
TCGA-AR-A252-01,-3.084205792995158
TCGA-CJ-4920-01,-0.0669756590203509
TCGA-XU-A932-01,-3.4561709218932606
TCGA-05-4434-01,-2.7773233423955412
TCGA-EL-A3H8-01,-2.4096381748001625
TCGA-E8-A414-01,-2.8464157434796276
TCGA-ZF-AA5N-01,-1.0535751256813963
TCGA-63-7021-01,2.728930850588439
TCGA-85-7698-01,3.1509438314827913
TCGA-MA-AA3Z-01,-0.8483355979594329
TCGA-SO-A8JP-01,-3.280973349916739
TCGA-B0-4821-01,-2.2721720394935456
TCGA-AR-A24L-01,-2.675813082655786
TCGA-HC-7081-01,-3.0093972330687317
TCGA-D7-8576-01,-1.8160409401922202
TCGA-BR-8368-01,10.634906731316518
TCGA-H4-A2HQ-01,7.190299826021666
TCGA-EJ-AB20-01,-3.4561709218932606
TCGA-HU-8243-01,-1.0011717048786781
TCGA-G2-A2EF-01,5.281820050055511
TCGA-96-A4JK-01,8.198022417301827
TCGA-HC-7736-01,-3.254427626434573
TCGA-55-8092-01,11.976835058758247
TCGA-CR-7383-01,0.3808638831844532
TCGA-AK-3427-01,-3.0048532483294523
TCGA-4V-A9QS-01,-3.262502107063391
TCGA-GE-A2C6-01,-3.3869082808926256
TCGA-66-2794-01,0.8637901942967853
TCGA-AN-A0XR-01,-3.1187239698066
TCGA-EL-A4KI-01,-1.9096574670502826
TCGA-RW-A68F-01,-3.4561709218932606
TCGA-BH-A18V-01,1.2975885663637543
TCGA-D5-6898-01,-0.61650042368487
TCGA-YT-A95H-01,-3.4561709218932606
TCGA-J9-A8CK-01,-1.944558303102242
TCGA-56-7222-01,9.480787060344662
TCGA-B6-A0WY-01,-1.796467089854971
TCGA-L9-A50W-01,-1.2430659705154086
TCGA-EW-A423-01,-1.0666366726048797
TCGA-A6-2685-01,-2.034533712612168
TCGA-FE-A23A-01,-3.3869082808926256
TCGA-22-5482-01,1.0727412160220247
TCGA-DD-AACW-01,-1.670923508991263
TCGA-66-2800-01,1.6834245624750799
TCGA-44-7661-01,6.193247246807858
TCGA-MH-A55W-01,-1.285414866944243
TCGA-DX-A7EM-01,-1.2290835427201463
TCGA-CN-6013-01,2.9879414746614517
TCGA-BB-A5HY-01,4.058453097884936
TCGA-CE-A485-01,-3.4561709218932606
TCGA-VQ-A8P3-01,5.7364664167864206
TCGA-VR-A8EW-01,-0.9781046082903747
TCGA-LN-A9FO-01,0.016571942188340013
TCGA-DU-6399-01,-1.1887587645586188
TCGA-C8-A12X-01,-2.818107992972772
TCGA-XU-A936-01,-3.0382195885131464
TCGA-KN-8432-01,-3.4561709218932606
TCGA-V1-A8WN-01,-3.280111110596719
TCGA-SG-A6Z7-01,-1.9507617752394362
TCGA-E9-A5UO-01,-2.0688682320731617
TCGA-DJ-A3VJ-01,-3.1598766708071104
TCGA-37-3792-01,16.548561279489736
TCGA-F2-A8YN-01,-1.4460131671806757
TCGA-BH-A18U-01,-1.486803602439901
TCGA-EM-A4FR-01,-3.2835480052665043
TCGA-BH-A0C0-01,-2.5128700147179
TCGA-DC-6681-01,-2.5906417746861137
TCGA-KO-8417-01,-2.754513943682359
TCGA-E9-A22D-01,-2.645942606468749
TCGA-E2-A15F-01,-3.2721785942254478
TCGA-S9-A7IQ-01,-3.2955607633602235
TCGA-77-A5GB-01,0.5907553122083947
TCGA-SQ-A6I6-01,-3.2587469006382483
TCGA-B0-5110-01,-2.0185829795007697
TCGA-DM-A1HA-01,0.9687596888259489
TCGA-UY-A9PF-01,2.9804405781312946
TCGA-A5-A2K4-01,-2.5495075921057913
TCGA-BP-4986-01,-2.449563044809558
TCGA-AJ-A2QM-01,-0.2322609758754797
TCGA-AJ-A3BD-01,-2.046016291104659
TCGA-60-2712-01,-0.27560143744485277
TCGA-4V-A9QW-01,-3.4561709218932606
TCGA-77-6842-01,7.509353816897034
TCGA-A3-3358-01,-0.6689048303697023
TCGA-D8-A27L-01,-2.600163260717506
TCGA-05-4426-01,-2.1664252933930372
TCGA-BR-7957-01,-2.4679149418407094
TCGA-05-4390-01,8.039291807300456
TCGA-CG-4444-01,4.64272266353816
TCGA-KD-A5QU-01,-2.9390367044317314
TCGA-KO-8413-01,-2.6956814849145934
TCGA-E6-A2P9-01,11.482308185857956
TCGA-64-5815-01,1.3962806735423767
TCGA-69-7761-01,-1.5255561358887464
TCGA-XJ-A9DQ-01,-3.2562832184390844
TCGA-VQ-A94R-01,4.783922964170929
TCGA-HD-7831-01,-2.4339436924785254
TCGA-C8-A12O-01,-1.8309477268938503
TCGA-SC-A6LN-01,-3.1583042469258036
TCGA-ND-A4WF-01,-1.7466007751931554
TCGA-33-4532-01,5.921825679563422
TCGA-13-1505-01,-1.3981281360283782
TCGA-XE-AAO4-01,-2.961468645190187
TCGA-S7-A7WM-01,-2.6426861298912376
TCGA-DX-A7EI-01,-1.9853043635178569
TCGA-85-A511-01,1.9366576860511149
TCGA-BA-4074-01,0.5263596331005352
TCGA-EJ-A7NJ-01,-3.1586855308149544
TCGA-EJ-A65E-01,-2.861191780838335
TCGA-QQ-A8VB-01,-2.346861414344633
TCGA-F7-8489-01,-0.388312096476029
TCGA-VQ-AA64-01,2.369408335458052
TCGA-DM-A280-01,3.1665241837218567
TCGA-D8-A1XG-01,-3.072168972082575
TCGA-AA-3713-01,12.259286561384869
TCGA-55-8301-01,3.378574364636659
TCGA-4V-A9QX-01,-3.2882605419131656
TCGA-06-5414-01,-3.1117929061254324
TCGA-S9-A6WI-01,-3.0959054319688555
TCGA-DD-AACC-01,-1.5702594148153681
TCGA-UZ-A9Q1-01,-2.624769551209863
TCGA-C8-A8HQ-01,2.1973505238497713
TCGA-DB-A64S-01,-2.7474282511331243
TCGA-WB-A81Q-01,-2.5274466364270474
TCGA-CV-5434-01,-0.4620959683010889
TCGA-44-A4SU-01,1.9615246063444893
TCGA-VS-A9UR-01,-0.39952657421737076
TCGA-E2-A15M-01,-0.8635401356231512
TCGA-CQ-6223-01,-0.03818298076943191
TCGA-CW-6090-01,-2.1948155322472642
TCGA-FG-6692-01,-1.9721981015722279
TCGA-V4-A9EF-01,-3.4561709218932606
TCGA-EV-5903-01,-2.3957723083687337
TCGA-DZ-6131-01,-2.9678864672296807
TCGA-D7-6818-01,3.5981811068848093
TCGA-OR-A5K9-01,-0.2104846798370362
TCGA-D7-A4YY-01,5.677043482241893
TCGA-A4-A5Y0-01,-2.3428319574050622
TCGA-HW-7489-01,-2.406208571096602
TCGA-R8-A6YH-01,-2.9007213677655805
TCGA-FY-A3R6-01,-3.4561709218932606
TCGA-EJ-7785-01,-3.2228775095930193
TCGA-HI-7170-01,-2.9649631385776978
TCGA-EK-A3GN-01,-0.6985476555277624
TCGA-ZM-AA0F-01,-3.4561709218932606
TCGA-HT-A618-01,-2.1151042417161148
TCGA-69-7765-01,11.251208261091142
TCGA-DD-A1EF-01,0.5355603884117016
TCGA-OR-A5LM-01,-2.857640383498934
TCGA-VD-A8KD-01,-3.4561709218932606
TCGA-CV-6938-01,2.829544685276716
TCGA-WB-A81E-01,-3.4561709218932606
TCGA-26-5134-01,-2.345160803094562
TCGA-OR-A5KZ-01,-2.574012295279984
TCGA-DD-A73A-01,-0.7645356393047036
TCGA-56-8629-01,2.9066335547860804
TCGA-A3-A8OW-01,-2.625152174619612
TCGA-DJ-A2PN-01,-3.1877312172907675
TCGA-V4-A9F5-01,-2.9845708365688055
TCGA-B0-5696-01,-2.5531696044295025
TCGA-05-4433-01,-2.506610447197168
TCGA-SA-A6C2-01,-3.4561709218932606
TCGA-EL-A3GU-01,-3.3869082808926256
TCGA-DS-A3LQ-01,-0.8824877504000572
TCGA-XF-A9SU-01,-2.1369454394936693
TCGA-55-8508-01,2.8378626618386997
TCGA-DK-A3WY-01,-3.2150494817962145
TCGA-IQ-A61E-01,0.8923267316251172
TCGA-H6-A45N-01,-2.6360936919091467
TCGA-F2-A44G-01,-2.656308483932763
TCGA-G9-7523-01,-3.257910862427033
TCGA-QH-A65S-01,-2.695376289347082
TCGA-V4-A9EM-01,-3.1401398663098674
TCGA-5N-A9KM-01,1.7230102650343984
TCGA-A2-A0CW-01,-0.9186331071618938
TCGA-QK-A6VB-01,5.609406343181371
TCGA-TK-A8OK-01,-2.006639476500597
TCGA-CN-A499-01,-2.1455065332396064
TCGA-EJ-7325-01,-2.6940641443692774
TCGA-D8-A1XS-01,-3.08243249450796
TCGA-AA-3502-01,1.8108765406241056
TCGA-HC-8257-01,-1.4344187335148024
TCGA-O9-A75Z-01,-3.262502107063391
TCGA-L5-A4OJ-01,3.8461213417356506
TCGA-DK-AA6T-01,-2.260166266684072
TCGA-HU-A4HB-01,-3.265126208193244
TCGA-FC-A4JI-01,-2.8357577612710863
TCGA-WK-A8XO-01,-1.9658215533464383
TCGA-50-5044-01,-0.18926245862033514
TCGA-BH-A18Q-01,-1.8593214139306937
TCGA-RW-A685-01,-3.2587469006382483
TCGA-AO-A12B-01,-2.998451520544899
TCGA-BR-A4CS-01,1.3050967729580758
TCGA-DU-7019-01,-2.0029696708602542
TCGA-FF-8042-01,2.0023683249945132
TCGA-A3-3367-01,-2.392413012847607
TCGA-76-4925-01,-2.271994371717776
TCGA-ZJ-AAXU-01,3.9982620459547205
TCGA-05-4384-01,0.2975963746537538
TCGA-DU-A7TJ-01,-3.090452928030995
TCGA-E5-A4TZ-01,6.691030050756293
TCGA-2H-A9GL-01,4.418512182158852
TCGA-DJ-A3UM-01,-3.3869082808926256
TCGA-FD-A43N-01,2.0912625759930856
TCGA-O1-A52J-01,1.0664037212536261
TCGA-TM-A84H-01,-0.6741473895664503
TCGA-DI-A1BU-01,70.53471479640469
TCGA-CR-6472-01,2.2653740669024116
TCGA-VS-A9UY-01,-2.5553187971973745
TCGA-N8-A4PP-01,-1.5411581438486908
TCGA-78-7220-01,16.43129523824248
TCGA-05-4422-01,-2.942927850961125
TCGA-B0-5692-01,-2.253691021833934
TCGA-A7-A26F-01,-2.7398428454611663
TCGA-IN-A6RR-01,1.6429925734491952
TCGA-AO-A12F-01,-2.4824995373370355
TCGA-MQ-A4LI-01,-1.3946913368656935
TCGA-DX-A3U9-01,-0.7276629452198666
TCGA-DD-A114-01,0.42138643601440057
TCGA-CK-5913-01,9.13210175612992
TCGA-X7-A8D9-01,-3.1036072837346755
TCGA-28-2510-01,-2.1127023058919376
TCGA-EW-A1P6-01,-3.2882605419131656
TCGA-S9-A7R8-01,-2.6757863600670495
TCGA-GM-A2DF-01,-2.64126029313932
TCGA-CR-7373-01,-1.1781112619685306
TCGA-KP-A3W4-01,-2.1266109724060938
TCGA-BJ-A45E-01,-3.4561709218932606
TCGA-HI-7169-01,-1.5450608943902802
TCGA-CH-5753-01,-0.34940372670427805
TCGA-BR-8080-01,3.5907981193827188
TCGA-F7-A620-01,-1.8309262823566799
TCGA-5N-A9KI-01,-0.25109705353306006
TCGA-AC-A2FF-01,-2.5981602184651034
TCGA-ZJ-AAXA-01,-1.7193682802328003
TCGA-4X-A9FC-01,-2.5513457588675506
TCGA-4N-A93T-01,-0.6717288515735037
TCGA-W5-AA30-01,-0.8564162120728703
TCGA-FY-A3R9-01,-2.886624319524581
TCGA-BH-A18J-01,-1.010965551255204
TCGA-2K-A9WE-01,-2.409129246932089
TCGA-H2-A421-01,-2.2166303180843734
TCGA-YZ-A980-01,-3.4561709218932606
TCGA-KN-8423-01,-2.081081186335321
TCGA-DJ-A3UZ-01,-3.4561709218932606
TCGA-L5-A4OF-01,-1.1905211697341263
TCGA-EK-A2RO-01,-1.9064867312278668
TCGA-VQ-A927-01,-1.0316980801523432
TCGA-77-6845-01,3.962835396672592
TCGA-C8-A12W-01,-1.3925675298088016
TCGA-A2-A0YJ-01,-0.8177450135521838
TCGA-CN-4723-01,13.016017121355361
TCGA-F4-6855-01,1.9936907609317203
TCGA-BP-5169-01,-1.4936048142761524
TCGA-WD-A7RX-01,-2.6325259997684056
TCGA-DD-AACO-01,-1.7998389971800184
TCGA-G3-A3CI-01,-2.8510150940506533
TCGA-IB-7893-01,-1.5008173074689564
TCGA-S9-A7R4-01,-3.0973692594641933
TCGA-S9-A7J3-01,-1.9186128599403587
TCGA-DD-AAEE-01,-2.267000114720181
TCGA-A3-A8OX-01,-2.2461653638732684
TCGA-HC-7740-01,-3.105910190734689
TCGA-44-6779-01,0.9761493783918497
TCGA-ND-A4WA-01,-2.28273281956582
TCGA-J7-8537-01,-1.662950831290985
TCGA-DS-A0VM-01,3.6196008876692995
TCGA-VQ-AA6K-01,0.08881070246590593
TCGA-KK-A7B2-01,-3.2102243760157996
TCGA-TM-A84L-01,-2.4633591173906675
TCGA-DJ-A4UW-01,-3.0280452634849944
TCGA-EX-A1H5-01,-2.6745284033721792
TCGA-66-2734-01,1.8656189849825535
TCGA-LN-A9FR-01,-2.5624001587672716
TCGA-ZN-A9VW-01,-2.256080263998272
TCGA-IQ-A61J-01,-1.7762917571843073
TCGA-E1-A7YH-01,-2.6715785358768147
TCGA-FU-A3EO-01,-2.2575646197708674
TCGA-QG-A5YV-01,-0.24885874330367863
TCGA-DQ-5625-01,1.1085318685555752
TCGA-06-5413-01,-1.2916898370817458
TCGA-CV-A45X-01,-1.2556414535186622
TCGA-ET-A2MZ-01,-3.3869082808926256
TCGA-CZ-5458-01,-2.4923967804165637
TCGA-CM-6166-01,-0.8111265080874879
TCGA-77-A5FZ-01,-3.4561709218932606
TCGA-DD-A1EB-01,2.254704217701337
TCGA-5V-A9RR-01,-3.26956494577976
TCGA-AQ-A1H2-01,-2.531541196610082
TCGA-L5-A4OQ-01,-1.6931257094958536
TCGA-AR-A24O-01,-2.977179188041839
TCGA-G4-6321-01,0.3414043300213197
TCGA-UF-A71D-01,7.127386085776503
TCGA-06-0646-01,-1.7568446381542064
TCGA-ET-A40T-01,-3.4561709218932606
TCGA-EI-6513-01,1.2104204898349387
TCGA-P5-A5EV-01,-0.7763076793628487
TCGA-B3-3926-01,-2.1953700972831567
TCGA-SH-A7BC-01,-2.9686827593324954
TCGA-DJ-A4V0-01,-3.4561709218932606
TCGA-D5-6539-01,1.4657975139985935
TCGA-J8-A3O0-01,-3.4561709218932606
TCGA-DD-AADB-01,-0.18242199317572907
TCGA-ZM-AA0E-01,-3.277275830612494
TCGA-QM-A5NM-01,-1.8480037245926209
TCGA-EK-A2RK-01,1.3628332139060693
TCGA-86-8672-01,5.618278257349949
TCGA-VQ-A923-01,-1.0329184534913987
TCGA-CR-7388-01,10.101802878429952
TCGA-ET-A3DS-01,-3.4561709218932606
TCGA-BR-8373-01,-2.2014161396050818
TCGA-BP-5004-01,-2.1701429900259424
TCGA-DX-AB2L-01,-3.4561709218932606
TCGA-DD-AADC-01,-1.058209317596786
TCGA-55-6983-01,1.4191269848179522
TCGA-DU-A7TD-01,-2.675977825938042
TCGA-91-8499-01,3.9735043362157128
TCGA-VD-A8KG-01,-3.2622436570789617
TCGA-FX-A48G-01,-3.226578757729176
TCGA-UF-A7JD-01,0.6991054592646451
TCGA-91-6836-01,9.667666781151844
TCGA-EM-A22P-01,-2.6870272265422535
TCGA-CM-5344-01,0.1982167308973341
TCGA-38-7271-01,1.2035178237137087
TCGA-N5-A4RF-01,-0.14742143773330607
TCGA-A6-2674-01,1.6226454630144038
TCGA-AJ-A3BH-01,29.938107110051465
TCGA-O2-A52Q-01,17.803505193388457
TCGA-LD-A7W6-01,-2.2944518401963374
TCGA-2Y-A9H1-01,-0.34223676821171045
TCGA-C5-A1BL-01,4.366612215963279
TCGA-BJ-A45J-01,-3.0519298040160687
TCGA-ZR-A9CJ-01,2.365574964543159
TCGA-HZ-A8P1-01,-2.0614294781183435
TCGA-NJ-A4YG-01,2.239806009255674
TCGA-AF-4110-01,-0.17061736455834903
TCGA-CD-8529-01,5.186390597132945
TCGA-Q1-A73S-01,-2.966272163385285
TCGA-D5-6536-01,-0.28232413654302235
TCGA-DX-A6YV-01,0.34234428820237534
TCGA-ET-A3BV-01,-3.0424602933679648
TCGA-MM-A563-01,-2.5702967760611575
TCGA-VD-A8K8-01,-3.4561709218932606
TCGA-DQ-5630-01,-0.340805187872486
TCGA-HC-A9TH-01,-0.46768615264820435
TCGA-M7-A723-01,-3.3414829742551095
TCGA-CE-A27D-01,-3.2784221719341584
TCGA-BH-A1FR-01,-3.285508429971714
TCGA-UF-A7JV-01,-1.0586270051648905
TCGA-BP-5177-01,-2.833350250314939
TCGA-EL-A4JW-01,-3.3869082808926256
TCGA-B8-4621-01,-1.85112998279697
TCGA-73-4658-01,3.187270365689434
TCGA-HW-A5KL-01,-2.679503530190467
TCGA-A6-A566-01,3.0324989187297584
TCGA-XE-AAO3-01,-3.2081600023527823
TCGA-77-A5G7-01,-0.8179950973961913
TCGA-ZP-A9CY-01,-0.6945482080727722
TCGA-D8-A1XK-01,14.17454897421172
TCGA-RY-A83X-01,-3.3557404101164123
TCGA-3C-AAAU-01,-3.309624421280854
TCGA-86-8076-01,-1.8186663698946979
TCGA-BR-4280-01,8.487352079543664
TCGA-EY-A210-01,-2.007170748954578
TCGA-66-2786-01,3.995656168690822
TCGA-BH-A0BT-01,-1.2647267060615086
TCGA-VR-AA7I-01,0.7794882548569094
TCGA-AO-A03U-01,-3.1586855308149544
TCGA-DD-AAVP-01,-1.7245848498036633
TCGA-HT-7687-01,-2.505188648917733
TCGA-77-8144-01,6.207312274923562
TCGA-BR-A4J8-01,-0.7311354536288092
TCGA-BA-6872-01,2.369954459662015
TCGA-G7-7501-01,-2.0254053293408085
TCGA-55-6987-01,1.0365897715521495
TCGA-CQ-5325-01,-1.2400814260343729
TCGA-DJ-A13S-01,-2.2616103034384025
TCGA-FD-A3SP-01,0.8913788231886209
TCGA-OL-A66H-01,-2.969481563436911
TCGA-77-A5G3-01,11.672051601365734
TCGA-B0-5077-01,-1.5014774305560352
TCGA-AR-A1AJ-01,-0.3385487043538191
TCGA-R6-A6XQ-01,-0.7043708818941768
TCGA-MT-A67A-01,-1.5952781449981723
TCGA-3U-A98G-01,-3.4561709218932606
TCGA-CH-5754-01,-1.328886524941784
TCGA-BJ-A2NA-01,-3.3869082808926256
TCGA-BJ-A0ZG-01,-3.4561709218932606
