,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16
BDH1,0.210246129075135,0.12552179287186765,-0.12595907815585425,-0.007354548774602498,2.1184263668214238e-05,-0.00900716541909494,-2.979934814231901e-06,-0.004721869389944912,3.775085422988564e-05,-3.3601098316796787e-06,-0.06311395429365327,-3.9916784317537495e-07,-1.6877566471702568e-05,2.0656815733609385e-06,0.0034261202198356392,2.7230153188243247e-06
TFRC,0.21299919002473774,0.12687742645227368,-0.12708086531184468,-0.006577896706963307,0.003989271924769969,-0.011482439331127563,1.1471916584598102e-07,-0.0032216623771832557,1.2570275533157405e-05,3.8914967252389876e-07,-0.06757851276498753,-1.953209513127832e-06,8.870137937636706e-05,-6.25720684620402e-07,-2.959572700803107e-07,-7.151049424503909e-05
ADAMDEC1,-0.21084235694129963,0.17846953239925856,-0.041339692095016985,0.011810059959918134,1.2275665013590447e-07,-0.031665759308296654,4.6177852924274475e-08,0.0048932852384493564,0.047084370927942806,-5.561254964014517e-06,-1.167083371542147e-05,-1.7671860595230446e-08,0.004535283431104736,-9.770610507869265e-08,0.02275730436350625,-0.017507222610738532
SNORA62|ENSG00000201157.1,-0.20922928593139317,0.17906209680133817,-0.04218708330069022,0.015005256302633585,-9.75250687521395e-07,-0.040388972394602395,-7.723345606223534e-05,0.005070176393110835,0.019244296764974123,5.243279216432155e-06,0.00010589018489439792,-1.436194951614692e-06,2.4671457131127393e-05,1.6754953533863153e-06,0.0507329424873139,-0.05517215133019563
VPS37A,-0.2079785378795308,0.1789368888690796,-0.04344707126888899,0.01583391278509793,1.2856640806937939e-06,-0.04077400152793471,-8.880005486192958e-06,-2.3362982386646926e-05,0.008245730247405748,3.195555598667508e-06,0.00028816806693290117,-3.3133414916684035e-07,0.009631445007397273,-5.108699889008816e-07,0.04184633945007162,-0.04562511926166499
TM4SF19,0.2123650170865695,0.12711072778646249,-0.12735957160348166,-0.006166849041769953,0.0037789507335427024,-0.010366165234411164,-4.367949050073819e-08,-0.004084947246469075,0.00019970387080917734,-1.0973296423753576e-06,-0.06791255348588146,2.510976193054519e-05,2.1312319288886106e-06,-3.1567116215127257e-07,-2.8182523397097325e-06,-0.00017334996318064128
WDR53,0.211781423832724,0.12734099892554426,-0.12656295455197203,-0.006535755626724092,0.003806506994059979,-0.0101635851972916,-1.0115850685765805e-09,-0.0038063727633868352,3.273721904865004e-05,2.8491958905973714e-07,-0.06831981431566521,1.334317481513217e-06,3.8129502358788206e-06,-3.141755276692501e-07,4.559206590474368e-06,-2.878950763816683e-05
UBXN7,0.2122871042348575,0.12721724167716902,-0.1271576034509961,-0.006427842212957574,0.0037075193473248285,-0.010378593443458674,-1.0675593614723594e-07,-0.004026599213405939,0.00017046090381750206,-1.1409430838070077e-06,-0.06766489978290205,1.8977255973583805e-05,2.1914178600625092e-06,-2.962465221904866e-07,-7.31061105571859e-07,-6.685878230488895e-05
CNOT7,-0.20823216975649517,0.17881245186418354,-0.043319123848627065,0.01538995822609277,-3.2497375145894646e-07,-0.041244537540511994,-3.1871553041120017e-06,-3.034766431420898e-05,0.008383303077295618,1.6396714540756542e-06,0.00022627607684391998,-4.53330491842227e-08,0.009538056274798364,-2.949901556156789e-07,0.04082543670581881,-0.04569088355594502
RNF168,0.21186048017053902,0.12729578080400844,-0.1265819195154012,-0.00604582008719471,0.00455031137872364,-0.010406740558068988,5.029976323810752e-08,-0.003807987698136681,3.5011258013980495e-05,1.2876047797821407e-06,-0.06761426970917997,3.83606206558553e-06,-4.78523004270812e-07,3.579938141542916e-07,3.4751053280474955e-05,-1.540519236691382e-05
LINC00885,0.21327871879885307,0.12666679279031356,-0.12720282574713535,-0.006723828630029332,0.0038545657032147745,-0.011295814903358202,1.6934416202984658e-08,-0.0026751977640460463,3.555946167629014e-05,3.1684874559147187e-07,-0.06733745234696428,-3.9321605810725445e-07,2.533748082536401e-05,-5.299705729205351e-07,6.795643440582698e-07,-9.27595237461466e-06
APOD,0.21390632938048068,0.1274713411960586,-0.1267805443931896,-0.0071022131227187375,0.0050628898492530395,-0.011979363102031184,5.357099060247651e-08,-0.0019538416043984735,1.3622298001352472e-06,1.3536555314360352e-07,-0.06572429413836844,-1.1145915057869318e-06,-9.269605889153468e-07,2.7639756499725164e-06,4.027324708462155e-05,3.0608160943938417e-07
LINC00969,0.21390632938048068,0.1274713411960586,-0.1267805443931896,-0.0071022131227187375,0.0050628898492530395,-0.011979363102031184,5.357099060247651e-08,-0.0019538416043984735,1.3622298001352472e-06,1.3536555314360352e-07,-0.06572429413836844,-1.1145915057869318e-06,-9.269605889153468e-07,2.7639756499725164e-06,4.027324708462155e-05,3.0608160943938417e-07
MIR570,0.21390632938048068,0.1274713411960586,-0.1267805443931896,-0.0071022131227187375,0.0050628898492530395,-0.011979363102031184,5.357099060247651e-08,-0.0019538416043984735,1.3622298001352472e-06,1.3536555314360352e-07,-0.06572429413836844,-1.1145915057869318e-06,-9.269605889153468e-07,2.7639756499725164e-06,4.027324708462155e-05,3.0608160943938417e-07
MUC20,0.21390632938048068,0.1274713411960586,-0.1267805443931896,-0.0071022131227187375,0.0050628898492530395,-0.011979363102031184,5.357099060247651e-08,-0.0019538416043984735,1.3622298001352472e-06,1.3536555314360352e-07,-0.06572429413836844,-1.1145915057869318e-06,-9.269605889153468e-07,2.7639756499725164e-06,4.027324708462155e-05,3.0608160943938417e-07
MUC4,0.21390632938048074,0.12747134119605852,-0.12678054439318956,-0.007102213122718734,0.00506288984925302,-0.011979363102031146,5.3570990602504336e-08,-0.0019538416043984328,1.362229800135154e-06,1.3536555314359767e-07,-0.06572429413836846,-1.1145915057870466e-06,-9.269605889153549e-07,2.763975649972606e-06,4.027324708462215e-05,3.06081609439271e-07
PPP1R2,0.21390632938048068,0.1274713411960586,-0.1267805443931896,-0.0071022131227187375,0.0050628898492530395,-0.011979363102031184,5.357099060247651e-08,-0.0019538416043984735,1.3622298001352472e-06,1.3536555314360352e-07,-0.06572429413836844,-1.1145915057869318e-06,-9.269605889153468e-07,2.7639756499725164e-06,4.027324708462155e-05,3.0608160943938417e-07
RN7SL773P,0.21390632938048068,0.1274713411960586,-0.1267805443931896,-0.0071022131227187375,0.0050628898492530395,-0.011979363102031184,5.357099060247651e-08,-0.0019538416043984735,1.3622298001352472e-06,1.3536555314360352e-07,-0.06572429413836844,-1.1145915057869318e-06,-9.269605889153468e-07,2.7639756499725164e-06,4.027324708462155e-05,3.0608160943938417e-07
RNU6ATAC24P,0.21390632938048068,0.1274713411960586,-0.1267805443931896,-0.0071022131227187375,0.0050628898492530395,-0.011979363102031184,5.357099060247651e-08,-0.0019538416043984735,1.3622298001352472e-06,1.3536555314360352e-07,-0.06572429413836844,-1.1145915057869318e-06,-9.269605889153468e-07,2.7639756499725164e-06,4.027324708462155e-05,3.0608160943938417e-07
SDHAP1,0.21390632938048068,0.1274713411960586,-0.1267805443931896,-0.0071022131227187375,0.0050628898492530395,-0.011979363102031184,5.357099060247651e-08,-0.0019538416043984735,1.3622298001352472e-06,1.3536555314360352e-07,-0.06572429413836844,-1.1145915057869318e-06,-9.269605889153468e-07,2.7639756499725164e-06,4.027324708462155e-05,3.0608160943938417e-07
TNK2,0.21390632938048068,0.1274713411960586,-0.1267805443931896,-0.0071022131227187375,0.0050628898492530395,-0.011979363102031184,5.357099060247651e-08,-0.0019538416043984735,1.3622298001352472e-06,1.3536555314360352e-07,-0.06572429413836844,-1.1145915057869318e-06,-9.269605889153468e-07,2.7639756499725164e-06,4.027324708462155e-05,3.0608160943938417e-07
FBXO45,0.21182226844598587,0.1274856827995038,-0.1265627667121116,-0.00662838668970787,0.003738024314783621,-0.010237794837435456,3.498183351792816e-08,-0.0036611483659338196,4.197820969999813e-05,7.838046561496513e-07,-0.06823080262045222,1.349215704538277e-06,3.789655382597385e-06,-1.1634607194375317e-07,1.0090952190052908e-05,-1.8538429368011975e-05
SCARA5,-0.20386477725909266,0.17803615347628401,-0.039226543013787384,0.009111853339153535,-4.667690789002713e-08,-0.020032800727622046,1.9158682065075297e-06,0.003984406557726022,0.06233889643509388,-2.287023809754465e-06,0.00047609876533124504,-1.9746183715820226e-05,-3.682904688876765e-07,8.3984548122643e-07,-0.057824933043226966,0.06193661385968644
SMCO1,0.21199130201920746,0.12735505509502462,-0.12676933992551487,-0.006321032192751169,0.004503343947240829,-0.010365030236376045,4.348090542767135e-09,-0.003992621866020485,3.6990703830256274e-05,7.691587507930295e-07,-0.06763326565505282,1.080292935672609e-06,1.0042131938649716e-06,1.4027615335326536e-07,1.9385265399948663e-05,-1.2656315382462759e-05
KIF13B,-0.19887589937480177,0.17494823426324785,-0.035685719066270036,0.007492546464204196,-1.0872810644166884e-06,-0.01215170032298903,-5.332256882439157e-08,0.004721899075552232,0.06583011697345496,5.515724304044717e-07,0.0015348926679725635,-7.176397944035624e-08,-1.3504234152642943e-06,4.884948665444251e-06,-0.08544738727008669,0.09473265357200886
RNA5SP261,-0.18289817339915315,0.17197154426432687,-0.03216341924821334,0.004006601393450815,-4.125545195385664e-06,0.01864601144067129,-3.4377991457228834e-06,0.0004136888706441495,0.05880944655500029,-6.952086385866349e-08,0.006307443265847991,9.450890516014188e-06,-0.017173107680384613,-2.610030595566833e-06,-0.0916944638229015,0.0952882160558398
LINC00589,-0.1943545458417307,0.17324998256963556,-0.034816863719256595,0.007182433465415343,-2.388129604886183e-06,-0.004273226701790514,-1.0040501669512759e-05,0.004906984226003986,0.06633297270952546,6.632858260266877e-07,0.003255092741120659,6.719957821617003e-07,-0.006090605516912151,-9.642154810026012e-07,-0.09436489417467746,0.10492748458648826
DUSP4,-0.1968639902053285,0.174401772018812,-0.035925974286154426,0.005874021618882504,-1.1870565302749691e-05,-0.006812683629340929,-1.3410461660646942e-05,0.005024383047783963,0.06528524515895741,3.6532573539452934e-06,0.0026670161080027503,7.658035586511212e-07,-2.9802135156818846e-05,5.893187075479576e-06,-0.08914551659305338,0.09873911564279539
RN7SL434P,0.21252698311801368,0.12734018969082772,-0.12738382370331527,-0.006479254321259364,0.0035289977042613847,-0.010175783496893763,-3.739449181900575e-08,-0.004362656725443421,0.00029677793005498953,-9.271429706247468e-07,-0.06738115379330915,1.8387371348951167e-05,3.5972800783509886e-07,-4.4159689553608757e-07,-1.2339028703373791e-05,-1.742891585956382e-05
RN7SL738P,0.21252698311801368,0.12734018969082772,-0.12738382370331527,-0.006479254321259364,0.0035289977042613847,-0.010175783496893763,-3.739449181900575e-08,-0.004362656725443421,0.00029677793005498953,-9.271429706247468e-07,-0.06738115379330915,1.8387371348951167e-05,3.5972800783509886e-07,-4.4159689553608757e-07,-1.2339028703373791e-05,-1.742891585956382e-05
PTK2B,-0.20585846844634298,0.17756837606577783,-0.039996616599231545,0.010761489245581762,-1.7361612651748399e-06,-0.02150981498431019,-3.424136324360207e-08,0.0063185749406640315,0.05964279616678793,-2.7561438982619e-06,-1.628042624408551e-05,-1.4728034791871743e-06,-5.588002612920183e-05,7.128254181266591e-07,-0.03754496820569755,0.042877559656416264
KIAA0226,0.20899958924194417,0.12566176426528425,-0.12586056748356078,-0.0074982406539494785,0.00011545311851922381,-0.008081062428358198,-1.6889473916429744e-05,-0.0035375727343994958,0.00011463875706827521,-4.4130575774829705e-06,-0.06317619524492273,-2.2113213370499073e-06,-8.054539594613557e-06,-3.772865440924312e-07,0.0018832676593489894,4.545124787925913e-06
DOCK5,-0.20945603749532232,0.17876967877092684,-0.0425615315802126,0.011183526142034661,-3.9347978241477706e-06,-0.02881198948435693,7.791013632114539e-08,0.004259075598123489,0.051613639846088036,-1.2020256436350215e-06,4.094544226730951e-07,6.391334915463115e-07,3.64726026071877e-05,-6.884036385533823e-07,3.5576129985973204e-05,0.0007008035245609972
MECOM,0.20806310501682826,0.11910651262794858,-0.10799533765174477,0.0005235849767039916,6.23738444215198e-06,-0.000256038340654204,-6.5243709852488784e-06,0.002212381196161571,1.8352911849247744e-05,1.376706886271938e-05,0.03651009587297632,-2.196945646844611e-06,0.0006720031591912534,5.46427182326087e-06,2.608937508502079e-05,-0.0004899724073952101
MIR922,0.20969614973321166,0.1255673473693675,-0.12612178862614967,-0.007608125610695846,8.828243831220979e-05,-0.0082565275166088,-3.83493002002586e-05,-0.003535424950131682,0.0001474852155700781,-3.14766364769087e-06,-0.06329588445409064,-1.0893231165144705e-06,-8.123353656669383e-06,2.2059091777816396e-07,0.0010669010199020436,-3.4621135151433792e-06
LRCH3,0.20856093511856927,0.125782917795215,-0.12486144383573605,-0.008375222885708938,0.0003758812260723384,-0.0070552662501797685,-9.771255848321202e-06,-0.003304354565562425,4.6178814505538425e-05,-3.2662948656271456e-06,-0.0607193224717263,7.17586005725513e-07,-2.60083989562999e-05,-5.945860600423633e-07,0.0006739820195855112,2.1036658582247873e-05
NUGGC,-0.20319515226573812,0.17845122810922817,-0.03962156463227444,0.009769198415972803,-6.406126027031461e-07,-0.019289244014826738,1.610277654493332e-07,0.004292669820085988,0.061769918126117186,-2.811415749904998e-07,0.001171170742173832,-1.4157164559305742e-05,-5.9188862465790026e-06,4.0480229297397574e-07,-0.06202256294190402,0.065664465593353
DPYSL2,-0.20836953958654342,0.1778956410257688,-0.04008413244106922,0.011537638702581975,-6.0879852978267985e-06,-0.02559039380988951,5.5596085414090043e-08,0.0047387340470164095,0.055929729313499904,-7.712364194654974e-06,-4.49167782983413e-05,-8.087289624528455e-06,1.027870315934125e-06,-4.042008163528422e-06,-0.01836830169241799,0.02482750116282948
NEFL,-0.21082421117670608,0.17927589163744287,-0.042746927408504026,0.012034579104314332,-7.149088239669672e-06,-0.031230316041771376,1.3415790628462506e-08,0.004257574674368968,0.04817775726255893,-1.2110110267785036e-06,1.9178198737765395e-06,2.310048205733854e-09,0.0030091267803597876,1.1428856928382161e-07,0.008743343076300664,-0.0077657623503641785
CHRNA2,-0.20558074438843577,0.17756848581852186,-0.039936716864102315,0.010705337556740909,-2.192937107223635e-06,-0.021681884547033133,-9.490012720060413e-08,0.005746750398016462,0.06029794917315312,-2.992973849710947e-06,5.470480232427143e-05,-1.4817556394484403e-06,-8.029994343322207e-05,8.213865832405238e-07,-0.039472878483885275,0.04475805244907114
RBPMS,-0.19188980778830164,0.17370197378216293,-0.03279377404805893,0.007647094858771565,1.9712641863837184e-05,7.499950979563463e-05,-2.822212990661064e-07,0.0036074095550058384,0.06377817343411246,3.4377148099098746e-05,0.0050062013975809725,-1.5220999448544892e-07,-0.011031947399225596,-1.3073219309138603e-06,-0.10058572314350389,0.10580903502036128
FBXO16,-0.20241318896571062,0.17727546791624646,-0.03817077940275774,0.008282827950170237,4.0548165936896717e-07,-0.019136544085093615,3.244910594498546e-07,0.004595155911661506,0.0636329836394349,7.928707385349321e-06,0.0010421218451590834,-4.0401105610143743e-07,-8.973348821159886e-06,1.191711482608109e-06,-0.06970329660498045,0.07399834260320637
EPHX2,-0.20532882102009475,0.17792992060453952,-0.0396607953351242,0.011014083583828984,-1.5010729121271775e-06,-0.02145475433353164,1.0367546881102659e-07,0.005792721239526808,0.0602600873683741,-1.4652320354783803e-06,0.0011914361983120197,-9.466381047428492e-07,-0.0001279669882810298,1.6501022733743841e-07,-0.04038232628730571,0.0451030902098801
PPP2R2A,-0.20902695908250837,0.17841185598919934,-0.042286693910788355,0.01059708849821555,-1.999755684705056e-05,-0.028598350267375436,-2.6522773146044358e-08,0.004661575036509307,0.051288025094942895,-2.6709665252572858e-06,-1.7238495873974152e-05,-5.019426937153672e-06,1.006801930880384e-06,2.0954465995696604e-07,-0.0023556808347856965,0.009795225739644697
RN7SL651P,-0.20928286404969648,0.17900703872624202,-0.04246246425833424,0.011427393301334791,-2.369675990565736e-06,-0.028924630340790524,2.4065015205126937e-07,0.004588928899431924,0.051077817187277004,-3.1186685888218306e-09,6.004902105875693e-06,1.2118356486567848e-06,0.00011252908045635675,-2.2012626129688123e-07,0.0011134595963798039,2.0180923095353418e-05
NEFM,-0.2111110947036769,0.17936804248678725,-0.04292442450800914,0.011824796317058916,-3.731506828899517e-05,-0.03154739732828126,4.0066285045003004e-08,0.004243377012060785,0.047578249050495805,-4.878478999841184e-07,-2.4386162828965245e-06,7.211439394548624e-08,0.0035022443936803148,-2.5745313103979794e-07,0.010906633548938567,-0.009963982712576425
ANKRD18DP,0.2082198435156451,0.1255510965746531,-0.12439335051855069,-0.008183984273165256,0.001725431717972872,-0.007165228132829657,-9.21796273788032e-06,-0.004605151319245635,4.6383607661483394e-05,-1.8702752080317768e-06,-0.06066362785095886,8.402939768872032e-07,-0.00013846200622322853,2.9783999040800814e-07,0.00021629821687179198,5.902052746776275e-06
